,topic_id,topic_top_words,resp_concat_text,dominant_topic,session_name,session_date,host_name
1,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
405,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_46,"self, make, think, interest, love, session, attend, slide, soothe, future, idea, reference, share, change, start, technique, report, negatively, always, need",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
278,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_47,"ptsd, work, way, year, hour, personal, handle, behavior, talk, subject, stop, focus, mundane, fatigue, instead, self, family, method, motivation, care",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_48,"keep, want, work, talk, back, prioritize, value, progress, project, depression, stress, productivity, urgency, past, really, learn, way, many, interesting, maybe",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
